DATE,PM2.5,PM10,TEMP,HUMI,TEMP_UNIT
2022-02-05 14:20:00,1.9,2.9,27.4,29.3, C
2022-02-05 14:25:00,2.0,3.6,27.2,29.7, C
2022-02-05 14:30:00,1.8,3.1,27.0,30.0, C
2022-02-05 14:35:00,1.5,2.2,26.8,30.5, C
2022-02-05 14:40:00,1.4,2.5,26.5,30.8, C
2022-02-05 14:45:00,1.5,2.8,26.1,31.3, C
2022-02-05 14:50:00,1.8,3.3,25.7,32.1, C
2022-02-05 14:55:00,2.3,4.0,25.8,32.1, C
2022-02-05 15:00:00,2.2,3.1,26.0,31.6, C
2022-02-05 15:05:00,0.9,1.7,26.1,29.9, C
2022-02-05 15:10:00,0.6,1.1,26.2,29.3, C
2022-02-05 15:15:00,0.7,1.1,26.0,29.9, C
2022-02-05 15:20:00,1.0,1.8,26.1,30.2, C
2022-02-05 15:25:00,1.4,2.3,26.0,30.5, C
2022-02-05 15:30:00,1.4,2.3,26.2,29.8, C
2022-02-05 15:35:00,1.3,2.1,26.2,30.0, C
2022-02-05 15:40:00,1.9,3.3,26.0,30.3, C
2022-02-05 15:45:00,1.3,1.5,26.1,30.8, C
2022-02-05 15:50:00,1.4,2.1,26.0,30.1, C
2022-02-05 15:55:00,1.0,1.4,25.7,30.7, C
2022-02-05 16:00:00,0.9,1.2,25.8,30.0, C
2022-02-05 16:05:00,0.9,1.0,25.9,30.4, C
2022-02-05 16:10:00,1.2,2.0,25.7,31.0, C
2022-02-05 16:15:00,1.4,2.4,25.7,30.8, C
2022-02-05 16:20:00,1.0,1.8,25.5,30.5, C
2022-02-05 16:25:00,0.9,1.5,25.3,30.1, C
2022-02-05 16:30:00,1.1,1.3,25.3,30.2, C
2022-02-05 16:35:00,1.0,1.3,25.2,31.0, C
2022-02-05 16:40:00,0.8,1.2,25.2,32.4, C
2022-02-05 16:45:00,1.7,2.9,25.3,33.4, C
2022-02-05 16:50:00,1.1,1.6,25.1,34.6, C
2022-02-05 16:55:00,1.1,2.0,24.9,35.0, C
2022-02-05 17:00:00,1.0,1.5,24.8,34.7, C
2022-02-05 17:05:00,1.3,2.3,24.8,34.2, C
2022-02-05 17:10:00,1.3,1.9,24.5,34.5, C
2022-02-05 17:15:00,1.0,1.6,24.3,34.9, C
2022-02-05 17:20:00,1.2,1.9,24.1,35.2, C
2022-02-05 17:25:00,0.7,1.2,24.1,33.8, C
2022-02-05 17:30:00,0.8,1.2,24.1,33.8, C
2022-02-05 17:35:00,0.9,1.6,24.2,34.4, C
2022-02-05 17:40:00,1.0,1.9,23.9,36.6, C
2022-02-05 17:45:00,1.3,2.4,23.8,37.5, C
2022-02-05 17:50:00,1.2,1.8,23.7,37.9, C
2022-02-05 17:55:00,1.5,2.6,23.7,37.8, C
2022-02-05 18:00:00,1.0,1.5,23.8,37.4, C
2022-02-05 18:05:00,1.4,2.4,23.7,36.9, C
2022-02-05 18:10:00,1.6,2.5,23.8,37.6, C
2022-02-05 18:15:00,1.2,1.7,23.6,39.1, C
2022-02-05 18:20:00,1.4,2.6,23.5,38.7, C
2022-02-05 18:25:00,1.2,2.1,23.3,38.4, C
2022-02-05 18:30:00,1.3,2.1,23.1,38.3, C
2022-02-05 18:35:00,0.8,1.2,23.0,38.9, C
2022-02-05 18:40:00,1.5,2.6,23.0,39.0, C
2022-02-05 18:45:00,1.2,2.1,23.0,39.3, C
2022-02-05 18:50:00,1.3,2.2,22.9,39.7, C
2022-02-05 18:55:00,1.7,3.1,22.8,39.8, C
2022-02-05 19:00:00,1.1,1.5,22.7,39.8, C
2022-02-05 19:05:00,1.2,1.7,22.6,40.2, C
2022-02-05 19:10:00,1.6,2.6,22.6,40.6, C
2022-02-05 19:15:00,1.5,2.1,22.7,40.5, C
2022-02-05 19:20:00,2.3,3.7,22.8,40.7, C
2022-02-05 19:25:00,1.9,3.0,22.7,39.9, C
2022-02-05 19:30:00,1.4,2.2,22.6,39.7, C
2022-02-05 19:35:00,1.4,1.4,22.4,39.6, C
2022-02-05 19:40:00,1.6,2.2,22.2,38.7, C
2022-02-05 19:45:00,1.8,3.0,22.1,39.4, C
2022-02-05 19:50:00,1.9,3.3,21.9,40.9, C
2022-02-05 19:55:00,2.7,4.6,21.8,42.4, C
2022-02-05 20:00:00,2.2,3.4,21.7,42.7, C
2022-02-05 20:05:00,2.1,3.3,21.7,42.4, C
2022-02-05 20:10:00,3.1,5.7,21.7,42.3, C
2022-02-05 20:15:00,3.0,5.3,21.6,42.5, C
2022-02-05 20:20:00,3.8,5.8,21.6,42.7, C
2022-02-05 20:25:00,3.3,5.5,21.5,43.0, C
2022-02-05 20:30:00,3.4,6.0,21.3,43.4, C
2022-02-05 20:35:00,3.4,5.7,21.3,43.7, C
2022-02-05 20:40:00,3.2,6.0,21.2,43.9, C
2022-02-05 20:45:00,4.2,7.1,21.2,44.0, C
2022-02-05 20:50:00,3.6,6.0,21.1,44.1, C
2022-02-05 20:55:00,5.0,8.0,21.1,44.0, C
2022-02-05 21:00:00,10.2,17.1,21.1,44.0, C
2022-02-05 21:05:00,6.3,10.1,21.1,44.0, C
2022-02-05 21:10:00,6.4,11.3,21.0,44.6, C
2022-02-05 21:15:00,4.4,7.9,20.8,45.2, C
2022-02-05 21:20:00,4.3,7.1,20.7,45.7, C
2022-02-05 21:25:00,4.2,7.7,20.6,46.1, C
2022-02-05 21:30:00,4.5,7.6,20.5,46.7, C
2022-02-05 21:35:00,4.8,6.9,20.5,46.8, C
2022-02-05 21:40:00,4.8,8.3,20.5,46.7, C
2022-02-05 21:45:00,4.5,8.6,20.6,46.4, C
2022-02-05 21:50:00,3.9,6.7,20.5,46.6, C
2022-02-05 21:55:00,4.7,8.2,20.5,46.6, C
2022-02-05 22:00:00,5.1,8.4,20.6,46.2, C
2022-02-05 22:05:00,5.4,9.8,20.6,46.0, C
2022-02-05 22:10:00,3.9,6.2,20.5,45.8, C
2022-02-05 22:15:00,5.4,9.7,20.4,46.0, C
2022-02-05 22:20:00,4.3,6.8,20.4,45.9, C
2022-02-05 22:25:00,5.0,7.6,20.3,45.9, C
2022-02-05 22:30:00,4.3,7.2,20.3,45.9, C
2022-02-05 22:35:00,4.1,7.4,20.2,46.1, C
2022-02-05 22:40:00,4.1,6.5,20.1,46.3, C
2022-02-05 22:45:00,4.8,8.4,20.1,46.4, C
2022-02-05 22:50:00,5.3,8.0,20.1,46.6, C
2022-02-05 22:55:00,4.2,7.1,20.0,46.8, C
2022-02-05 23:00:00,4.1,7.2,20.0,47.1, C
2022-02-05 23:05:00,4.6,8.3,20.0,47.1, C
2022-02-05 23:10:00,4.1,6.9,20.0,47.3, C
2022-02-05 23:15:00,3.7,6.5,19.8,47.5, C
2022-02-05 23:20:00,2.7,5.2,19.7,48.0, C
2022-02-05 23:25:00,2.8,4.5,19.6,48.6, C
2022-02-05 23:30:00,3.3,5.2,19.6,48.7, C
2022-02-05 23:35:00,2.1,3.4,19.6,48.7, C
2022-02-05 23:40:00,2.1,4.2,19.4,49.2, C
2022-02-05 23:45:00,2.9,5.2,19.5,49.2, C
2022-02-05 23:50:00,2.4,3.8,19.4,49.3, C
2022-02-05 23:55:00,2.8,5.0,19.4,49.4, C
