DATE,PM2.5,PM10,TEMP,HUMI,TEMP_UNIT
2022-02-02 19:50:00,8.5,14.3,26.1,42.2, C
2022-02-02 19:55:00,8.5,14.0,26.0,42.1, C
2022-02-02 20:00:00,8.2,13.6,25.9,42.5, C
2022-02-02 20:05:00,7.4,12.5,25.7,43.1, C
2022-02-02 20:10:00,6.2,10.5,25.3,44.0, C
2022-02-02 20:15:00,8.1,13.8,24.9,45.4, C
2022-02-02 20:20:00,7.6,12.6,25.0,45.1, C
2022-02-02 20:25:00,8.2,13.5,24.8,45.9, C
2022-02-02 20:30:00,8.6,15.2,24.5,46.7, C
2022-02-02 20:35:00,9.5,16.5,24.5,47.3, C
2022-02-02 20:40:00,8.3,14.0,24.9,46.2, C
2022-02-02 20:45:00,8.7,14.7,24.8,47.0, C
2022-02-02 20:50:00,7.4,12.6,24.3,49.2, C
2022-02-02 20:55:00,8.0,12.6,24.4,48.8, C
2022-02-02 21:00:00,7.1,11.9,23.3,52.6, C
2022-02-02 21:05:00,5.4,8.7,23.2,52.5, C
2022-02-02 21:10:00,7.1,11.4,22.8,53.3, C
2022-02-02 21:15:00,7.1,10.8,23.3,51.8, C
2022-02-02 21:20:00,7.3,12.2,23.8,50.6, C
2022-02-02 21:25:00,8.1,13.5,23.8,50.5, C
2022-02-02 21:30:00,6.7,10.8,23.5,51.6, C
2022-02-02 21:35:00,8.0,12.6,23.6,51.2, C
2022-02-02 21:40:00,7.2,11.7,23.7,51.0, C
2022-02-02 21:45:00,6.5,11.6,23.6,51.2, C
2022-02-02 21:50:00,6.9,11.1,23.5,51.6, C
2022-02-02 21:55:00,6.9,11.4,23.4,51.9, C
2022-02-02 22:00:00,6.4,10.5,23.7,50.9, C
2022-02-02 22:05:00,5.2,8.7,23.8,50.5, C
2022-02-02 22:10:00,4.6,7.7,23.5,51.1, C
2022-02-02 22:15:00,5.5,8.8,23.8,50.2, C
2022-02-02 22:20:00,5.8,9.4,23.7,50.2, C
