DATE,PM2.5,PM10,TEMP,HUMI,TEMP_UNIT
2022-02-07 16:25:00,1.6,2.7,27.6,28.3, C
2022-02-07 16:30:00,1.8,2.9,27.7,28.2, C
2022-02-07 16:35:00,1.9,2.7,27.6,27.9, C
2022-02-07 16:40:00,1.8,3.5,27.3,28.2, C
2022-02-07 16:45:00,2.3,3.6,27.3,28.2, C
2022-02-07 16:50:00,2.1,3.7,27.1,28.5, C
2022-02-07 16:55:00,1.5,3.2,27.0,28.3, C
2022-02-07 17:00:00,2.2,3.8,27.0,28.5, C
2022-02-07 17:05:00,1.5,2.2,26.7,28.7, C
2022-02-07 17:10:00,1.5,2.6,26.5,29.0, C
2022-02-07 17:15:00,1.8,3.2,26.4,29.1, C
2022-02-07 17:20:00,1.3,1.6,26.3,28.9, C
2022-02-07 17:25:00,2.0,3.4,26.3,29.3, C
2022-02-07 17:30:00,1.8,2.4,26.4,29.4, C
2022-02-07 17:35:00,1.6,2.5,26.5,29.5, C
2022-02-07 17:40:00,1.2,2.3,26.3,29.6, C
2022-02-07 17:45:00,1.5,2.5,26.2,29.7, C
2022-02-07 17:50:00,2.6,4.3,26.1,29.5, C
2022-02-07 17:55:00,1.4,2.3,26.0,29.5, C
2022-02-07 18:00:00,1.6,2.3,25.8,29.9, C
2022-02-07 18:05:00,1.9,3.6,25.7,29.8, C
2022-02-07 18:10:00,1.8,3.4,25.8,30.1, C
2022-02-07 18:15:00,1.9,3.2,25.7,30.0, C
2022-02-07 18:20:00,1.8,2.9,25.6,30.0, C
2022-02-07 18:25:00,1.7,2.9,25.5,30.1, C
2022-02-07 18:30:00,1.5,2.9,25.4,30.2, C
2022-02-07 18:35:00,2.2,3.4,25.3,30.6, C
2022-02-07 18:40:00,1.8,3.0,25.2,30.7, C
2022-02-07 18:45:00,1.8,3.5,25.3,30.9, C
2022-02-07 18:50:00,1.7,3.0,25.2,31.2, C
2022-02-07 18:55:00,2.1,4.1,25.3,31.5, C
2022-02-07 19:00:00,1.9,2.6,25.2,31.7, C
2022-02-07 19:05:00,1.9,2.9,25.0,31.7, C
2022-02-07 19:10:00,1.9,3.7,24.8,32.1, C
2022-02-07 19:15:00,3.9,6.5,24.8,32.7, C
2022-02-07 19:20:00,4.2,6.8,24.7,32.9, C
2022-02-07 19:25:00,3.2,4.8,24.5,33.4, C
2022-02-07 19:30:00,4.5,8.8,24.4,33.6, C
2022-02-07 19:35:00,3.0,5.1,24.2,34.3, C
2022-02-07 19:40:00,3.1,5.3,24.1,34.7, C
2022-02-07 19:45:00,4.3,7.8,23.9,35.0, C
2022-02-07 19:50:00,4.2,7.0,23.8,35.4, C
2022-02-07 19:55:00,10.8,19.4,23.7,35.5, C
2022-02-07 20:00:00,7.3,12.5,23.5,36.2, C
2022-02-07 20:05:00,5.9,9.9,23.3,36.7, C
2022-02-07 20:10:00,11.9,20.4,23.2,37.0, C
2022-02-07 20:15:00,5.1,8.4,23.1,37.7, C
2022-02-07 20:20:00,4.3,7.0,22.9,38.2, C
2022-02-07 20:25:00,3.9,7.0,22.7,38.5, C
2022-02-07 20:30:00,4.4,6.8,22.6,39.1, C
2022-02-07 20:35:00,5.4,9.4,22.4,38.5, C
2022-02-07 20:40:00,7.1,13.7,22.4,39.0, C
2022-02-07 20:45:00,5.7,9.7,22.3,39.5, C
2022-02-07 20:50:00,10.5,16.9,22.3,39.7, C
2022-02-07 20:55:00,4.3,6.2,22.2,40.0, C
2022-02-07 21:00:00,4.0,6.7,22.1,40.1, C
2022-02-07 21:05:00,3.4,6.2,22.1,40.2, C
2022-02-07 21:10:00,4.5,7.8,22.1,40.2, C
2022-02-07 21:15:00,5.2,11.0,22.0,40.5, C
2022-02-07 21:20:00,6.4,10.8,22.0,41.0, C
2022-02-07 21:25:00,4.0,7.0,21.9,41.2, C
2022-02-07 21:30:00,3.4,5.9,21.8,41.4, C
2022-02-07 21:35:00,3.8,6.5,21.7,41.2, C
2022-02-07 21:40:00,3.3,5.3,21.7,41.1, C
2022-02-07 21:45:00,4.2,7.3,21.7,41.1, C
2022-02-07 21:50:00,4.2,7.3,21.6,40.6, C
2022-02-07 21:55:00,4.2,6.8,21.6,40.1, C
2022-02-07 22:00:00,3.9,6.6,21.6,40.2, C
2022-02-07 22:05:00,4.2,6.9,21.6,39.9, C
2022-02-07 22:10:00,3.1,5.4,21.6,39.8, C
2022-02-07 22:15:00,4.3,7.3,21.6,39.8, C
2022-02-07 22:20:00,3.4,5.7,21.6,39.7, C
2022-02-07 22:25:00,3.2,5.0,21.5,40.0, C
2022-02-07 22:30:00,3.2,5.5,21.5,40.6, C
2022-02-07 22:35:00,2.3,3.7,21.5,41.1, C
2022-02-07 22:40:00,3.9,6.4,21.5,41.3, C
2022-02-07 22:45:00,2.9,4.1,21.5,41.1, C
2022-02-07 22:50:00,3.2,5.6,21.4,41.3, C
2022-02-07 22:55:00,3.7,6.7,21.4,41.5, C
2022-02-07 23:00:00,3.7,6.7,21.5,41.8, C
