DATE,PM2.5,PM10,TEMP,HUMI,TEMP_UNIT
2022-02-03 17:40:00,12.5,19.9,26.9,46.9, C
2022-02-03 17:45:00,11.8,19.3,26.3,48.5, C
2022-02-03 17:50:00,13.1,21.6,26.8,47.0, C
2022-02-03 17:55:00,13.4,21.6,27.1,46.2, C
2022-02-03 18:00:00,12.9,20.9,27.2,46.0, C
2022-02-03 18:05:00,13.2,21.0,27.2,46.0, C
2022-02-03 18:10:00,14.0,23.6,27.0,46.0, C
2022-02-03 18:15:00,13.0,21.6,27.2,45.6, C
2022-02-03 18:20:00,14.3,22.5,27.0,45.9, C
2022-02-03 18:25:00,13.0,21.0,27.1,45.7, C
2022-02-03 18:30:00,12.6,20.8,27.0,45.7, C
2022-02-03 18:35:00,13.3,21.4,26.9,45.8, C
2022-02-03 18:40:00,13.1,22.2,26.8,45.9, C
2022-02-03 18:45:00,12.7,20.9,26.7,46.0, C
2022-02-03 18:50:00,13.0,21.8,26.7,46.3, C
2022-02-03 18:55:00,14.4,23.4,26.6,46.2, C
2022-02-03 19:00:00,12.2,20.0,26.3,47.3, C
2022-02-03 19:05:00,12.0,19.6,25.9,48.8, C
2022-02-03 19:10:00,15.0,23.4,25.8,49.1, C
2022-02-03 19:15:00,15.3,24.9,26.3,47.5, C
2022-02-03 19:20:00,16.6,27.7,26.4,47.3, C
2022-02-03 19:25:00,16.8,26.9,26.4,47.4, C
2022-02-03 19:30:00,16.1,26.9,26.3,47.6, C
2022-02-03 19:35:00,15.9,26.1,26.0,48.7, C
2022-02-03 19:40:00,16.5,27.4,25.6,49.9, C
2022-02-03 19:45:00,18.8,30.0,26.0,48.7, C
2022-02-03 19:50:00,19.3,31.3,26.0,48.7, C
2022-02-03 19:55:00,17.6,29.7,25.8,49.3, C
2022-02-03 20:00:00,21.0,34.1,25.6,50.2, C
2022-02-03 20:05:00,19.5,33.2,25.2,51.0, C
2022-02-03 20:10:00,19.8,33.4,25.3,50.3, C
2022-02-03 20:15:00,26.0,48.7,25.3,50.8, C
2022-02-03 20:20:00,21.3,35.5,25.3,50.8, C
2022-02-03 20:25:00,21.3,35.3,25.3,50.9, C
2022-02-03 20:30:00,22.9,37.8,25.3,50.9, C
2022-02-03 20:35:00,20.3,33.9,25.3,51.1, C
2022-02-03 20:40:00,21.2,35.8,25.4,50.7, C
2022-02-03 20:45:00,22.8,37.5,25.2,51.3, C
2022-02-03 20:50:00,23.7,40.1,25.4,50.9, C
2022-02-03 20:55:00,20.3,33.4,25.3,51.5, C
2022-02-03 21:00:00,22.7,37.8,25.3,51.2, C
2022-02-03 21:05:00,22.3,37.4,25.2,51.3, C
2022-02-03 21:10:00,22.1,37.6,25.4,50.8, C
2022-02-03 21:15:00,22.7,37.7,25.4,50.6, C
2022-02-03 21:20:00,23.8,40.1,25.2,51.5, C
2022-02-03 21:25:00,25.0,41.5,25.3,51.3, C
2022-02-03 21:30:00,25.3,42.6,25.3,51.1, C
2022-02-03 21:35:00,23.8,40.4,25.1,51.6, C
2022-02-03 21:40:00,23.3,39.7,25.0,51.4, C
2022-02-03 21:45:00,22.3,37.1,25.0,52.0, C
2022-02-03 21:50:00,24.0,39.0,24.8,52.6, C
2022-02-03 21:55:00,23.5,38.2,24.6,53.6, C
2022-02-03 22:00:00,25.3,41.8,24.6,54.3, C
2022-02-03 22:05:00,25.5,42.9,24.5,54.5, C
2022-02-03 22:10:00,26.4,43.1,24.5,54.6, C
2022-02-03 22:15:00,24.4,40.7,24.4,55.3, C
2022-02-03 22:20:00,24.6,40.2,24.4,54.9, C
2022-02-03 22:25:00,25.8,43.1,24.3,55.0, C
2022-02-03 22:30:00,23.5,39.0,24.0,55.9, C
2022-02-03 22:35:00,22.6,38.7,24.1,55.5, C
2022-02-03 22:40:00,24.0,39.9,24.0,55.5, C
2022-02-03 22:45:00,25.2,42.6,24.1,55.1, C
2022-02-03 22:50:00,24.0,40.4,24.1,55.1, C
2022-02-03 22:55:00,21.4,35.7,23.9,55.4, C
2022-02-03 23:00:00,22.6,38.1,23.7,55.6, C
2022-02-03 23:05:00,22.5,39.5,23.7,55.7, C
2022-02-03 23:10:00,22.3,38.0,23.6,56.0, C
2022-02-03 23:15:00,22.5,35.9,23.5,55.9, C
2022-02-03 23:20:00,22.4,37.8,23.2,57.0, C
2022-02-03 23:25:00,21.2,34.8,23.4,56.5, C
2022-02-03 23:30:00,20.9,37.3,23.1,57.5, C
2022-02-03 23:35:00,21.9,37.2,23.3,56.9, C
2022-02-03 23:40:00,22.5,36.4,23.3,56.2, C
2022-02-03 23:45:00,25.1,41.4,23.2,56.2, C
2022-02-03 23:50:00,24.9,42.6,22.9,57.3, C
2022-02-03 23:55:00,24.8,42.1,22.9,57.5, C
