DATE,PM2.5,PM10,TEMP,HUMI,TEMP_UNIT
2022-02-09 03:15:00,1.9,2.9,18.4,51.0, C
2022-02-09 03:20:00,2.3,4.2,18.4,51.1, C
2022-02-09 03:25:00,2.5,4.2,18.2,52.0, C
2022-02-09 03:30:00,1.9,3.4,18.2,51.9, C
2022-02-09 03:35:00,1.8,3.1,18.0,52.7, C
2022-02-09 03:40:00,2.0,3.5,17.9,53.4, C
2022-02-09 03:45:00,2.8,4.6,17.7,54.7, C
2022-02-09 03:50:00,3.1,5.5,18.0,53.5, C
2022-02-09 03:55:00,2.4,4.1,17.7,54.7, C
2022-02-09 04:00:00,3.0,5.1,17.9,53.9, C
2022-02-09 04:05:00,2.3,3.6,17.4,56.0, C
2022-02-09 04:10:00,3.0,4.8,17.6,55.5, C
2022-02-09 04:15:00,3.0,5.6,17.7,55.1, C
2022-02-09 04:20:00,2.9,4.9,17.5,55.9, C
2022-02-09 04:25:00,3.5,5.7,17.6,55.8, C
2022-02-09 04:30:00,2.9,4.9,17.4,56.9, C
2022-02-09 04:35:00,2.9,4.6,17.6,56.1, C
2022-02-09 04:40:00,2.8,4.8,17.6,56.0, C
2022-02-09 04:45:00,2.9,5.2,17.4,56.8, C
2022-02-09 04:50:00,2.6,4.4,16.9,59.3, C
2022-02-09 04:55:00,2.9,4.3,16.9,59.1, C
2022-02-09 05:00:00,2.8,4.1,17.0,59.0, C
2022-02-09 05:05:00,3.0,5.0,17.1,58.7, C
2022-02-09 05:10:00,3.6,6.0,17.1,58.6, C
2022-02-09 05:15:00,3.0,4.8,17.3,57.8, C
2022-02-09 05:20:00,3.3,5.0,16.7,59.6, C
2022-02-09 05:25:00,3.7,6.1,17.0,58.8, C
2022-02-09 05:30:00,3.6,5.9,17.2,58.2, C
2022-02-09 05:35:00,3.1,5.0,16.9,59.4, C
2022-02-09 05:40:00,3.2,4.7,16.7,60.3, C
2022-02-09 05:45:00,3.0,4.6,16.9,59.3, C
2022-02-09 05:50:00,3.5,5.7,16.6,60.7, C
2022-02-09 05:55:00,3.4,5.7,16.8,60.1, C
2022-02-09 06:00:00,3.2,5.7,16.8,59.8, C
2022-02-09 06:05:00,2.7,4.2,16.8,59.9, C
2022-02-09 06:10:00,3.0,4.7,16.6,60.2, C
2022-02-09 06:15:00,3.9,6.1,16.7,59.7, C
2022-02-09 06:20:00,3.6,6.0,16.7,59.2, C
2022-02-09 06:25:00,3.1,5.3,16.8,58.9, C
2022-02-09 06:30:00,3.4,5.9,16.5,59.7, C
2022-02-09 06:35:00,3.4,6.1,16.6,59.3, C
2022-02-09 06:40:00,3.5,5.8,16.8,58.4, C
2022-02-09 06:45:00,3.3,5.3,16.8,58.1, C
2022-02-09 06:50:00,3.0,4.5,16.7,58.7, C
2022-02-09 06:55:00,3.5,6.0,16.6,58.1, C
2022-02-09 07:00:00,3.1,5.3,16.9,57.7, C
2022-02-09 07:05:00,2.9,4.2,17.0,57.4, C
2022-02-09 07:10:00,2.8,4.4,17.6,56.0, C
2022-02-09 07:15:00,2.8,4.3,20.3,49.0, C
2022-02-09 07:20:00,3.2,5.3,22.3,43.7, C
2022-02-09 07:25:00,2.5,4.0,23.5,40.2, C
2022-02-09 07:30:00,2.9,4.6,24.4,38.7, C
2022-02-09 07:35:00,3.2,4.3,25.3,36.8, C
2022-02-09 07:40:00,2.9,4.8,26.3,34.9, C
2022-02-09 08:25:00,3.7,6.3,21.8,42.9, C
2022-02-09 08:30:00,3.1,4.7,21.7,42.5, C
2022-02-09 08:35:00,2.6,4.4,21.9,41.9, C
2022-02-09 08:40:00,2.4,4.5,22.3,41.0, C
2022-02-09 08:45:00,4.0,6.7,22.5,40.9, C
2022-02-09 08:50:00,2.5,4.1,21.8,42.2, C
2022-02-09 08:55:00,2.7,5.0,21.6,42.0, C
2022-02-09 09:00:00,3.0,4.3,22.1,41.7, C
2022-02-09 09:05:00,2.4,3.6,22.3,41.4, C
2022-02-09 09:10:00,2.8,4.8,22.5,41.1, C
2022-02-09 09:15:00,2.6,4.4,23.0,40.3, C
2022-02-09 09:20:00,3.5,5.6,23.2,40.4, C
2022-02-09 09:25:00,2.5,4.2,22.4,41.1, C
2022-02-09 09:30:00,1.7,2.1,21.8,42.8, C
2022-02-09 09:35:00,1.8,2.8,21.8,42.7, C
2022-02-09 09:40:00,2.2,3.9,22.6,41.0, C
2022-02-09 09:45:00,2.8,4.5,23.0,40.4, C
2022-02-09 09:50:00,2.3,3.6,22.8,41.0, C
2022-02-09 09:55:00,2.3,3.6,23.3,39.7, C
2022-02-09 10:00:00,2.8,4.9,24.0,38.3, C
2022-02-09 10:05:00,2.9,4.7,24.4,36.8, C
2022-02-09 10:10:00,1.5,2.3,23.2,37.7, C
2022-02-09 10:15:00,2.5,3.7,23.9,37.3, C
2022-02-09 10:20:00,3.4,5.5,24.2,36.6, C
2022-02-09 10:25:00,2.7,4.5,24.9,35.7, C
2022-02-09 10:30:00,2.3,3.8,25.4,34.8, C
2022-02-09 10:35:00,2.4,3.7,25.9,33.8, C
2022-02-09 10:40:00,3.0,5.0,26.0,32.8, C
2022-02-09 10:45:00,3.0,5.2,26.0,32.8, C
2022-02-09 10:50:00,1.1,1.9,25.6,34.1, C
2022-02-09 10:55:00,1.1,1.3,24.2,35.4, C
2022-02-09 11:00:00,1.7,3.0,24.9,31.3, C
2022-02-09 11:05:00,1.9,3.4,25.7,30.6, C
2022-02-09 11:10:00,2.8,3.9,26.2,30.0, C
2022-02-09 11:15:00,1.8,3.1,25.2,31.5, C
2022-02-09 11:20:00,1.4,2.0,25.1,31.9, C
2022-02-09 11:25:00,2.1,3.8,26.0,31.3, C
2022-02-09 11:30:00,1.9,3.1,26.2,31.0, C
2022-02-09 11:35:00,1.1,1.7,25.0,31.2, C
2022-02-09 11:40:00,1.5,2.6,26.5,28.9, C
2022-02-09 11:45:00,0.5,0.8,25.4,30.6, C
2022-02-09 11:50:00,2.1,3.2,26.7,28.1, C
2022-02-09 11:55:00,2.0,3.4,27.0,28.4, C
2022-02-09 12:00:00,1.4,2.2,25.9,28.6, C
2022-02-09 12:05:00,2.5,3.9,27.7,27.1, C
2022-02-09 12:10:00,1.6,2.8,27.7,26.0, C
2022-02-09 12:15:00,1.9,3.4,27.8,26.4, C
2022-02-09 12:20:00,2.0,3.3,27.0,26.2, C
2022-02-09 12:25:00,1.7,2.8,27.6,26.5, C
2022-02-09 12:30:00,1.6,2.7,26.7,26.8, C
2022-02-09 12:35:00,3.0,5.0,27.8,25.7, C
2022-02-09 12:40:00,2.1,3.0,27.3,26.4, C
2022-02-09 12:45:00,3.1,5.1,27.2,25.5, C
2022-02-09 12:50:00,2.7,4.2,28.0,25.6, C
2022-02-09 12:55:00,1.6,2.0,26.9,26.4, C
2022-02-09 13:00:00,2.5,4.5,28.1,25.7, C
2022-02-09 13:05:00,14.3,44.9,27.6,26.2, C
2022-02-09 13:10:00,13.6,19.6,28.6,25.0, C
2022-02-09 13:15:00,8.4,12.1,29.3,24.0, C
2022-02-09 13:20:00,3.3,5.6,28.6,25.4, C
2022-02-09 13:25:00,2.3,3.1,28.8,24.6, C
2022-02-09 13:30:00,2.9,4.8,29.0,24.7, C
2022-02-09 13:35:00,2.4,4.0,29.0,24.0, C
2022-02-09 13:40:00,1.5,2.7,28.9,22.9, C
2022-02-09 13:45:00,1.4,2.2,28.6,22.7, C
2022-02-09 13:50:00,1.6,3.0,28.6,22.9, C
2022-02-09 13:55:00,1.5,2.5,28.6,22.8, C
2022-02-09 14:00:00,1.5,2.4,28.1,23.2, C
2022-02-09 14:05:00,1.5,2.7,28.5,23.1, C
2022-02-09 14:10:00,1.3,2.3,29.1,22.9, C
2022-02-09 14:15:00,1.7,3.2,29.4,23.1, C
2022-02-09 14:20:00,1.9,3.3,29.1,23.2, C
2022-02-09 14:25:00,1.1,2.3,26.9,26.1, C
2022-02-09 14:30:00,0.8,1.2,27.0,26.8, C
2022-02-09 14:35:00,1.9,2.8,28.7,24.3, C
2022-02-09 14:40:00,1.2,2.2,28.2,24.9, C
2022-02-09 14:45:00,1.3,2.2,28.8,23.9, C
2022-02-09 14:50:00,0.9,1.6,28.2,24.4, C
2022-02-09 14:55:00,1.6,2.4,29.0,23.7, C
2022-02-09 15:00:00,1.6,2.7,28.9,24.0, C
2022-02-09 15:05:00,1.2,2.2,28.5,24.1, C
2022-02-09 15:10:00,1.4,2.3,28.9,23.6, C
2022-02-09 15:15:00,1.2,2.2,27.2,26.0, C
2022-02-09 15:20:00,1.5,2.0,28.2,24.7, C
2022-02-09 15:25:00,1.8,3.1,28.3,24.8, C
2022-02-09 15:30:00,2.0,3.3,28.3,24.6, C
2022-02-09 15:35:00,1.9,2.8,27.7,25.3, C
2022-02-09 15:40:00,2.0,3.6,28.3,25.2, C
2022-02-09 15:45:00,1.5,2.2,27.9,25.3, C
2022-02-09 15:50:00,2.0,3.2,28.2,24.9, C
2022-02-09 15:55:00,2.3,3.8,28.3,24.9, C
2022-02-09 16:00:00,0.9,1.5,27.3,26.5, C
2022-02-09 16:05:00,1.7,3.3,28.3,25.1, C
2022-02-09 16:10:00,1.7,2.0,28.2,25.1, C
2022-02-09 16:15:00,1.6,2.4,28.0,24.9, C
2022-02-09 16:20:00,1.7,3.1,28.1,24.7, C
2022-02-09 16:25:00,1.6,2.7,28.3,24.9, C
2022-02-09 16:30:00,2.1,3.6,28.3,25.1, C
2022-02-09 16:35:00,1.6,2.8,28.4,24.8, C
2022-02-09 16:40:00,2.9,3.6,28.5,24.7, C
2022-02-09 16:45:00,2.2,3.8,28.4,24.8, C
2022-02-09 16:50:00,1.6,2.4,28.1,25.2, C
2022-02-09 16:55:00,1.3,2.2,27.9,25.3, C
2022-02-09 17:00:00,2.6,4.7,27.9,26.4, C
2022-02-09 17:05:00,1.6,3.2,28.1,26.0, C
2022-02-09 17:10:00,1.6,3.0,28.1,25.8, C
2022-02-09 17:15:00,2.2,3.3,27.9,26.2, C
2022-02-09 17:20:00,1.6,2.7,27.5,26.6, C
2022-02-09 17:25:00,1.5,2.4,27.6,26.5, C
2022-02-09 17:30:00,1.6,2.8,27.6,26.2, C
2022-02-09 17:35:00,1.1,1.8,27.6,26.3, C
2022-02-09 17:40:00,1.4,2.6,27.7,26.2, C
2022-02-09 17:45:00,1.8,3.1,27.8,26.0, C
2022-02-09 17:50:00,1.5,2.7,28.1,25.8, C
2022-02-09 17:55:00,1.6,2.4,28.1,25.9, C
2022-02-09 18:00:00,2.2,3.7,27.9,25.5, C
2022-02-09 18:05:00,1.6,2.6,27.9,26.0, C
2022-02-09 18:10:00,1.7,2.8,28.3,25.7, C
2022-02-09 18:15:00,1.7,3.0,28.2,25.9, C
2022-02-09 18:20:00,2.7,4.5,28.2,26.2, C
2022-02-09 18:25:00,2.5,4.1,28.3,26.1, C
2022-02-09 18:30:00,2.5,4.5,28.2,26.0, C
2022-02-09 18:35:00,1.4,2.2,27.5,26.7, C
2022-02-09 18:40:00,1.9,3.2,28.0,26.4, C
2022-02-09 18:45:00,2.1,3.6,28.0,26.5, C
2022-02-09 18:50:00,1.7,2.4,27.8,26.7, C
2022-02-09 18:55:00,2.5,3.8,27.8,26.9, C
2022-02-09 19:00:00,1.7,2.7,27.6,26.8, C
2022-02-09 19:05:00,1.3,2.1,27.4,26.8, C
2022-02-09 19:10:00,1.7,2.6,27.5,27.2, C
2022-02-09 19:15:00,2.1,3.5,27.4,27.5, C
2022-02-09 19:20:00,2.1,3.6,27.3,27.8, C
2022-02-09 19:25:00,2.7,4.1,27.3,27.8, C
2022-02-09 19:30:00,2.0,3.6,27.0,27.9, C
2022-02-09 19:35:00,2.4,4.1,27.1,27.9, C
2022-02-09 19:40:00,2.1,3.7,27.0,28.5, C
2022-02-09 19:45:00,2.9,5.0,26.8,29.5, C
2022-02-09 19:50:00,2.4,3.9,26.6,29.3, C
2022-02-09 19:55:00,2.3,3.6,26.5,29.6, C
2022-02-09 20:00:00,2.3,3.1,26.3,30.0, C
2022-02-09 20:05:00,2.5,3.5,26.2,30.2, C
2022-02-09 20:10:00,2.0,3.2,26.0,30.3, C
2022-02-09 20:15:00,3.3,5.6,26.0,29.8, C
2022-02-09 20:20:00,3.3,5.7,25.9,30.3, C
2022-02-09 20:25:00,2.6,4.7,25.8,30.7, C
2022-02-09 20:30:00,2.1,3.6,25.7,31.0, C
2022-02-09 20:35:00,2.8,5.0,25.5,31.4, C
2022-02-09 20:40:00,3.3,5.4,25.5,31.9, C
2022-02-09 20:45:00,2.2,3.9,25.3,31.9, C
2022-02-09 20:50:00,2.5,4.4,25.1,32.4, C
2022-02-09 20:55:00,3.7,6.5,25.0,32.2, C
2022-02-09 21:00:00,5.6,10.2,25.0,32.3, C
2022-02-09 21:05:00,5.1,8.6,25.0,32.2, C
2022-02-09 21:10:00,5.0,9.1,24.9,31.9, C
2022-02-09 21:15:00,3.8,5.3,25.0,31.9, C
2022-02-09 21:20:00,4.7,7.7,25.0,31.9, C
2022-02-09 21:25:00,4.5,7.3,24.9,31.9, C
2022-02-09 21:30:00,4.2,7.1,24.9,32.3, C
2022-02-09 21:35:00,3.2,4.8,24.8,32.5, C
2022-02-09 21:40:00,7.4,12.9,24.8,32.7, C
2022-02-09 21:45:00,10.0,16.3,24.9,33.1, C
2022-02-09 21:50:00,4.0,6.7,24.8,32.8, C
2022-02-09 21:55:00,8.7,15.9,24.8,33.0, C
2022-02-09 22:00:00,3.3,6.2,24.8,32.6, C
2022-02-09 22:05:00,3.1,5.1,24.7,32.8, C
2022-02-09 22:10:00,5.2,9.6,24.5,32.9, C
2022-02-09 22:15:00,4.5,7.2,24.4,33.1, C
2022-02-09 22:20:00,3.5,5.5,24.2,32.8, C
2022-02-09 22:25:00,3.4,6.0,24.2,33.0, C
2022-02-09 22:30:00,4.3,7.0,24.1,33.3, C
2022-02-09 22:35:00,3.2,5.3,24.1,32.9, C
2022-02-09 22:40:00,2.8,4.5,23.7,33.4, C
2022-02-09 22:45:00,3.0,5.1,23.9,33.3, C
2022-02-09 22:50:00,1.8,3.2,23.7,33.5, C
2022-02-09 22:55:00,1.8,3.3,23.4,34.2, C
2022-02-09 23:00:00,2.3,3.9,23.5,34.0, C
2022-02-09 23:05:00,2.0,3.2,23.2,34.8, C
2022-02-09 23:10:00,1.7,3.2,22.9,35.6, C
2022-02-09 23:15:00,1.8,3.3,22.6,35.6, C
2022-02-09 23:20:00,2.3,4.1,22.4,36.6, C
2022-02-09 23:25:00,2.3,4.3,22.5,36.1, C
2022-02-09 23:30:00,2.3,4.0,22.7,35.6, C
2022-02-09 23:35:00,1.9,3.9,22.4,36.6, C
2022-02-09 23:40:00,3.4,5.6,22.5,36.3, C
2022-02-09 23:45:00,3.5,6.0,22.4,36.3, C
2022-02-09 23:50:00,3.3,5.9,22.5,36.3, C
2022-02-09 23:55:00,2.7,4.4,22.4,36.9, C
