DATE,PM2.5,PM10,TEMP,HUMI,TEMP_UNIT
2022-02-10 06:20:00,2.4,4.3,18.3,47.3, C
2022-02-10 06:25:00,2.7,4.6,18.3,47.2, C
2022-02-10 06:30:00,2.1,3.4,18.2,47.7, C
2022-02-10 06:35:00,2.3,3.5,18.3,47.1, C
2022-02-10 06:40:00,2.4,3.8,18.2,47.6, C
2022-02-10 06:45:00,1.8,3.1,17.6,49.1, C
2022-02-10 06:50:00,2.3,3.4,18.1,47.2, C
2022-02-10 06:55:00,2.6,4.7,18.3,47.1, C
2022-02-10 07:00:00,2.3,4.0,18.1,47.8, C
2022-02-10 07:05:00,2.2,3.6,18.3,47.3, C
2022-02-10 07:10:00,2.1,3.2,19.4,44.5, C
2022-02-10 07:15:00,2.9,5.0,20.2,42.0, C
2022-02-10 07:20:00,2.6,4.6,21.4,40.2, C
2022-02-10 07:25:00,3.3,5.7,22.2,38.2, C
2022-02-10 07:30:00,3.1,5.3,24.0,34.8, C
2022-02-10 07:35:00,2.8,4.2,25.6,31.9, C
2022-02-10 07:40:00,4.3,6.9,26.8,30.6, C
2022-02-10 07:45:00,3.5,6.2,27.6,28.8, C
2022-02-10 07:50:00,4.3,7.3,29.1,27.1, C
2022-02-10 07:55:00,3.0,4.8,29.9,25.8, C
2022-02-10 08:00:00,3.2,4.4,29.7,25.7, C
2022-02-10 08:05:00,2.7,4.5,29.6,25.8, C
2022-02-10 08:10:00,3.6,5.5,30.1,25.2, C
2022-02-10 08:15:00,1.9,3.1,28.3,27.2, C
2022-02-10 08:20:00,2.5,3.9,26.0,30.2, C
2022-02-10 08:45:00,4.0,6.5,19.8,44.1, C
2022-02-10 08:50:00,3.6,6.2,20.8,42.5, C
2022-02-10 08:55:00,3.3,5.0,21.8,40.6, C
2022-02-10 09:00:00,2.4,4.4,21.8,40.5, C
2022-02-10 09:05:00,3.2,4.4,22.1,39.7, C
2022-02-10 09:10:00,3.3,5.1,22.8,39.3, C
2022-02-10 09:15:00,3.4,6.3,23.0,38.8, C
2022-02-10 09:20:00,2.7,4.8,23.0,39.0, C
2022-02-10 09:25:00,3.1,5.0,23.7,37.9, C
2022-02-10 09:30:00,1.7,2.7,23.0,39.8, C
2022-02-10 09:35:00,10.2,18.5,23.3,39.1, C
2022-02-10 09:40:00,8.2,13.0,24.0,37.9, C
2022-02-10 09:45:00,3.3,5.8,23.3,39.5, C
2022-02-10 09:50:00,2.9,4.4,23.8,37.9, C
2022-02-10 09:55:00,2.5,3.6,24.5,36.8, C
2022-02-10 10:00:00,1.6,2.9,23.9,37.7, C
2022-02-10 10:05:00,2.2,3.8,24.5,36.0, C
2022-02-10 10:10:00,2.2,3.9,25.2,35.0, C
2022-02-10 10:15:00,2.5,4.0,24.8,35.3, C
2022-02-10 10:20:00,2.7,4.3,25.5,34.2, C
2022-02-10 10:25:00,2.3,4.0,25.9,33.1, C
2022-02-10 10:30:00,1.8,3.1,25.4,33.5, C
2022-02-10 10:35:00,2.1,3.5,26.0,32.4, C
2022-02-10 10:40:00,2.7,4.6,26.8,31.1, C
2022-02-10 10:45:00,2.4,4.0,27.2,30.3, C
2022-02-10 10:50:00,1.6,2.7,26.2,31.8, C
2022-02-10 10:55:00,2.6,3.9,26.9,30.9, C
2022-02-10 11:00:00,2.4,4.1,27.7,30.5, C
2022-02-10 11:05:00,3.3,5.6,27.9,29.1, C
2022-02-10 11:10:00,2.2,3.8,28.2,29.0, C
2022-02-10 11:15:00,2.5,3.7,28.5,28.7, C
2022-02-10 11:20:00,2.7,4.6,28.7,28.7, C
2022-02-10 11:25:00,3.1,5.5,29.1,28.1, C
2022-02-10 11:30:00,3.5,4.5,29.7,27.2, C
2022-02-10 11:35:00,2.4,4.4,29.6,26.6, C
2022-02-10 11:40:00,2.3,3.8,29.7,25.9, C
2022-02-10 11:45:00,2.6,4.6,29.8,26.4, C
2022-02-10 11:50:00,2.6,4.0,30.0,26.0, C
2022-02-10 11:55:00,2.7,4.3,30.2,26.0, C
2022-02-10 12:00:00,2.4,4.0,30.7,25.2, C
2022-02-10 12:05:00,2.4,4.3,30.3,24.5, C
2022-02-10 12:10:00,2.3,3.9,30.4,24.7, C
2022-02-10 12:15:00,2.6,4.3,30.4,24.5, C
2022-02-10 12:20:00,2.6,4.0,30.3,24.9, C
2022-02-10 12:25:00,2.4,4.3,30.6,24.8, C
2022-02-10 12:30:00,2.8,4.2,30.6,23.9, C
2022-02-10 12:35:00,2.7,4.1,30.9,23.8, C
2022-02-10 12:40:00,3.9,6.8,31.3,23.9, C
2022-02-10 12:45:00,2.4,4.3,31.8,23.2, C
2022-02-10 12:50:00,2.5,4.4,31.6,23.0, C
2022-02-10 12:55:00,2.4,4.1,31.6,22.8, C
2022-02-10 13:00:00,2.4,3.5,31.5,23.1, C
2022-02-10 13:05:00,2.0,3.9,31.5,22.3, C
2022-02-10 13:10:00,2.3,3.8,31.1,21.8, C
2022-02-10 13:15:00,2.3,3.8,31.2,21.8, C
2022-02-10 13:20:00,2.5,4.1,31.5,22.1, C
2022-02-10 13:25:00,2.1,3.2,31.3,21.2, C
2022-02-10 13:30:00,3.2,5.4,31.1,21.1, C
2022-02-10 13:35:00,1.8,2.5,31.3,21.0, C
2022-02-10 13:40:00,3.1,4.4,31.3,21.1, C
2022-02-10 13:45:00,2.8,5.3,31.2,20.3, C
2022-02-10 13:50:00,2.7,4.7,31.3,20.8, C
2022-02-10 13:55:00,2.7,4.7,31.4,20.9, C
2022-02-10 14:00:00,3.0,4.6,31.1,20.8, C
2022-02-10 14:05:00,3.1,5.3,31.2,20.7, C
2022-02-10 14:10:00,3.2,5.5,31.0,21.2, C
2022-02-10 14:15:00,3.1,4.9,31.4,20.7, C
2022-02-10 14:20:00,3.6,6.7,31.1,21.7, C
2022-02-10 14:25:00,3.1,5.4,31.5,20.2, C
2022-02-10 14:30:00,4.1,7.3,31.7,20.0, C
2022-02-10 14:35:00,3.1,5.5,31.8,19.9, C
2022-02-10 14:40:00,3.2,5.5,31.8,20.6, C
2022-02-10 14:45:00,3.5,5.8,31.9,20.9, C
2022-02-10 14:50:00,3.8,6.6,31.6,21.4, C
2022-02-10 14:55:00,4.5,7.6,31.8,21.2, C
2022-02-10 15:00:00,3.9,6.6,31.8,21.1, C
2022-02-10 15:05:00,4.8,8.0,31.8,20.0, C
2022-02-10 15:10:00,3.9,6.4,31.7,20.3, C
2022-02-10 15:15:00,4.6,8.2,31.8,20.4, C
2022-02-10 15:20:00,4.0,6.8,31.9,20.5, C
2022-02-10 15:25:00,3.7,6.3,31.8,20.3, C
2022-02-10 15:30:00,5.6,8.2,31.8,20.4, C
2022-02-10 15:35:00,3.8,6.4,31.7,20.5, C
2022-02-10 15:40:00,4.6,7.2,31.5,20.3, C
2022-02-10 15:45:00,4.8,7.4,31.3,20.9, C
2022-02-10 15:50:00,5.8,10.1,31.3,20.6, C
2022-02-10 15:55:00,4.9,8.4,31.1,20.0, C
2022-02-10 16:00:00,4.9,8.4,31.2,20.2, C
2022-02-10 16:05:00,6.3,10.1,31.5,20.5, C
2022-02-10 16:10:00,6.3,10.0,31.5,21.0, C
2022-02-10 16:15:00,6.2,9.6,31.6,21.0, C
2022-02-10 16:20:00,5.1,8.8,31.4,21.2, C
2022-02-10 16:25:00,6.5,9.8,31.3,21.3, C
2022-02-10 16:30:00,6.3,9.8,31.2,21.2, C
2022-02-10 16:35:00,7.5,11.9,31.3,21.3, C
2022-02-10 16:40:00,5.7,9.9,31.0,21.4, C
2022-02-10 16:45:00,7.0,11.2,31.1,21.3, C
2022-02-10 16:50:00,7.3,12.5,31.3,21.4, C
2022-02-10 16:55:00,7.0,11.7,31.3,21.6, C
2022-02-10 17:00:00,6.7,11.4,31.1,22.0, C
2022-02-10 17:05:00,7.2,11.4,31.2,22.0, C
2022-02-10 17:10:00,7.9,13.1,31.2,21.4, C
2022-02-10 17:15:00,7.7,12.5,31.1,21.6, C
2022-02-10 17:20:00,6.6,11.2,30.5,22.2, C
2022-02-10 17:25:00,8.5,13.4,30.9,22.0, C
2022-02-10 17:30:00,8.9,14.1,30.8,22.0, C
2022-02-10 17:35:00,8.8,14.4,30.9,22.0, C
2022-02-10 17:40:00,9.1,14.7,30.8,22.1, C
2022-02-10 17:45:00,9.4,15.2,30.9,22.2, C
2022-02-10 17:50:00,8.3,13.1,30.9,22.3, C
2022-02-10 17:55:00,9.0,15.6,30.9,22.4, C
2022-02-10 18:00:00,9.8,15.3,30.7,22.1, C
2022-02-10 18:05:00,11.2,18.1,30.7,22.3, C
2022-02-10 18:10:00,10.6,17.8,30.7,22.2, C
2022-02-10 18:15:00,9.8,16.6,30.8,22.2, C
2022-02-10 18:20:00,10.6,17.4,30.8,22.2, C
2022-02-10 18:25:00,9.9,15.5,30.9,22.4, C
2022-02-10 18:30:00,8.4,14.8,30.9,22.3, C
2022-02-10 18:35:00,8.8,15.4,30.9,22.7, C
2022-02-10 18:40:00,9.5,15.6,31.0,22.9, C
2022-02-10 18:45:00,9.9,16.5,30.9,23.3, C
2022-02-10 18:50:00,10.2,17.0,30.7,23.9, C
2022-02-10 18:55:00,9.6,16.3,30.6,24.2, C
2022-02-10 19:00:00,8.8,14.0,30.5,24.4, C
2022-02-10 19:05:00,7.3,11.6,30.4,24.6, C
2022-02-10 19:10:00,7.6,12.9,30.3,24.7, C
2022-02-10 19:15:00,7.2,11.3,30.2,25.0, C
2022-02-10 19:20:00,7.0,11.5,30.1,24.9, C
2022-02-10 19:25:00,7.8,12.9,30.0,25.1, C
2022-02-10 19:30:00,7.5,12.3,30.0,25.6, C
2022-02-10 19:35:00,7.6,12.3,29.9,25.3, C
2022-02-10 19:40:00,8.9,14.7,29.8,25.9, C
2022-02-10 19:45:00,9.6,15.0,29.7,26.5, C
2022-02-10 19:50:00,8.9,14.6,29.7,26.8, C
2022-02-10 19:55:00,8.3,12.6,29.5,27.0, C
2022-02-10 20:00:00,7.9,13.5,29.3,27.2, C
2022-02-10 20:05:00,8.2,12.8,29.1,27.7, C
2022-02-10 20:10:00,6.0,10.1,28.9,28.1, C
2022-02-10 20:15:00,6.8,11.3,28.6,28.7, C
2022-02-10 20:20:00,6.7,11.6,28.4,29.6, C
2022-02-10 20:25:00,5.9,9.7,28.3,30.3, C
2022-02-10 20:30:00,5.8,9.6,28.0,30.9, C
2022-02-10 20:35:00,6.8,11.1,27.9,31.4, C
2022-02-10 20:40:00,6.7,11.2,27.7,32.2, C
2022-02-10 20:45:00,5.9,9.8,27.5,32.7, C
2022-02-10 20:50:00,5.7,9.1,27.2,34.0, C
2022-02-10 20:55:00,6.4,11.0,27.0,34.6, C
2022-02-10 21:00:00,5.4,8.5,26.9,34.7, C
2022-02-10 21:05:00,4.9,7.6,26.8,34.9, C
2022-02-10 21:10:00,5.5,9.4,26.8,35.1, C
2022-02-10 21:15:00,5.0,8.7,26.7,35.2, C
2022-02-10 21:20:00,5.6,9.1,26.6,35.5, C
2022-02-10 21:25:00,4.6,7.3,26.5,35.8, C
2022-02-10 21:30:00,5.5,10.1,26.4,35.7, C
2022-02-10 21:35:00,4.8,7.9,26.3,36.0, C
2022-02-10 21:40:00,5.1,8.6,26.3,35.9, C
2022-02-10 21:45:00,5.6,9.4,26.3,35.8, C
2022-02-10 21:50:00,4.9,8.3,26.2,36.1, C
2022-02-10 21:55:00,5.0,8.4,26.2,36.1, C
2022-02-10 22:00:00,5.9,9.7,26.2,36.0, C
2022-02-10 22:05:00,5.5,8.8,26.1,35.8, C
2022-02-10 22:10:00,4.8,7.9,26.1,35.3, C
2022-02-10 22:15:00,5.4,8.3,26.0,35.3, C
2022-02-10 22:20:00,4.9,8.1,25.9,35.7, C
2022-02-10 22:25:00,5.1,9.0,25.7,36.1, C
2022-02-10 22:30:00,4.7,8.0,25.6,36.4, C
2022-02-10 22:35:00,3.9,6.5,25.5,36.5, C
2022-02-10 22:40:00,4.3,6.7,25.4,36.3, C
2022-02-10 22:45:00,4.4,7.5,25.5,36.2, C
2022-02-10 22:50:00,4.0,7.1,25.5,35.6, C
2022-02-10 22:55:00,3.9,6.2,25.3,35.8, C
2022-02-10 23:00:00,3.6,6.1,25.3,36.1, C
2022-02-10 23:05:00,3.7,6.2,25.0,36.6, C
2022-02-10 23:10:00,4.3,7.0,24.9,36.3, C
2022-02-10 23:15:00,4.2,6.6,24.7,36.5, C
2022-02-10 23:20:00,4.8,8.0,24.7,36.3, C
2022-02-10 23:25:00,3.7,6.1,24.7,36.4, C
2022-02-10 23:30:00,3.8,6.4,24.7,36.6, C
2022-02-10 23:35:00,3.9,6.7,24.6,36.5, C
2022-02-10 23:40:00,3.4,6.1,24.6,37.1, C
2022-02-10 23:45:00,3.6,5.7,24.6,37.8, C
2022-02-10 23:50:00,4.5,7.4,24.4,37.9, C
2022-02-10 23:55:00,3.8,6.3,24.3,37.9, C
