DATE,PM2.5,PM10,TEMP,HUMI,TEMP_UNIT
2022-02-08 12:00:00,2.8,4.7,26.2,29.8, C
2022-02-08 12:05:00,2.6,4.6,26.3,29.6, C
2022-02-08 12:10:00,3.1,5.4,26.6,29.1, C
2022-02-08 12:15:00,3.3,5.5,27.2,28.5, C
2022-02-08 12:20:00,3.1,5.0,26.4,29.3, C
2022-02-08 12:25:00,2.5,3.8,26.8,28.6, C
2022-02-08 12:30:00,2.8,4.6,26.3,29.6, C
2022-02-08 12:35:00,2.7,4.7,26.5,29.4, C
2022-02-08 12:40:00,2.8,4.4,26.8,28.8, C
2022-02-08 12:45:00,3.4,5.5,26.6,29.0, C
2022-02-08 12:50:00,3.2,4.9,27.0,28.6, C
2022-02-08 12:55:00,2.6,4.4,26.9,28.7, C
2022-02-08 13:00:00,3.3,5.6,27.3,28.3, C
2022-02-08 13:05:00,2.3,3.8,27.9,27.5, C
2022-02-08 13:10:00,3.2,6.1,28.4,26.9, C
2022-02-08 13:15:00,1.7,2.8,27.3,28.1, C
2022-02-08 13:20:00,2.0,3.4,27.5,27.9, C
2022-02-08 13:25:00,1.9,3.6,27.2,28.4, C
2022-02-08 13:30:00,1.8,3.3,27.2,28.3, C
2022-02-08 13:35:00,3.1,5.4,27.7,27.9, C
2022-02-08 13:40:00,3.7,6.6,28.1,27.4, C
2022-02-08 13:45:00,2.8,4.6,28.4,26.8, C
2022-02-08 13:50:00,2.6,3.8,28.1,27.2, C
2022-02-08 13:55:00,3.1,5.6,28.3,26.4, C
2022-02-08 14:00:00,2.1,2.9,28.2,26.7, C
2022-02-08 14:05:00,2.5,3.9,28.2,26.8, C
2022-02-08 14:10:00,1.9,3.0,28.1,26.5, C
2022-02-08 14:15:00,1.1,1.7,27.8,26.9, C
2022-02-08 14:20:00,3.1,5.1,28.0,26.7, C
2022-02-08 14:25:00,2.8,4.6,27.8,27.2, C
2022-02-08 14:30:00,3.2,5.1,27.9,27.2, C
2022-02-08 14:35:00,3.1,5.1,27.7,27.5, C
2022-02-08 14:40:00,2.6,4.3,27.8,27.4, C
2022-02-08 14:45:00,2.3,3.6,27.7,27.4, C
2022-02-08 14:50:00,1.7,3.2,27.3,27.7, C
2022-02-08 14:55:00,1.4,2.0,27.3,27.4, C
2022-02-08 15:00:00,2.4,3.7,27.2,27.3, C
2022-02-08 15:05:00,2.3,3.8,27.3,27.4, C
2022-02-08 15:10:00,2.4,4.1,27.4,27.3, C
2022-02-08 15:15:00,2.2,3.2,27.2,27.3, C
2022-02-08 15:20:00,1.4,2.3,26.5,27.8, C
2022-02-08 15:25:00,1.5,2.6,25.9,29.4, C
2022-02-08 15:30:00,1.4,1.9,25.5,30.5, C
2022-02-08 15:35:00,2.9,4.8,26.3,29.4, C
2022-02-08 15:40:00,2.2,3.0,26.5,29.1, C
2022-02-08 15:45:00,4.3,7.5,26.7,28.9, C
2022-02-08 15:50:00,2.8,4.6,27.0,28.8, C
2022-02-08 15:55:00,2.3,3.7,26.8,28.8, C
2022-02-08 16:00:00,2.5,4.0,27.0,28.7, C
2022-02-08 16:05:00,2.4,4.2,27.0,28.5, C
2022-02-08 16:10:00,3.8,6.6,27.0,28.3, C
2022-02-08 16:15:00,2.4,3.7,27.0,28.2, C
2022-02-08 16:20:00,2.2,3.7,26.8,28.3, C
2022-02-08 16:25:00,2.9,5.0,26.7,28.7, C
2022-02-08 16:30:00,2.6,4.7,26.7,28.8, C
2022-02-08 16:35:00,3.2,5.4,26.7,28.7, C
2022-02-08 16:40:00,2.5,4.2,26.7,28.7, C
2022-02-08 16:45:00,2.0,3.3,26.6,28.7, C
2022-02-08 16:50:00,1.5,2.3,26.4,28.6, C
2022-02-08 16:55:00,2.7,4.4,26.4,28.6, C
2022-02-08 17:00:00,1.8,3.1,25.9,29.5, C
2022-02-08 17:05:00,2.5,3.5,26.1,29.0, C
2022-02-08 17:10:00,2.1,3.4,26.2,29.0, C
2022-02-08 17:15:00,1.8,2.6,25.4,29.6, C
2022-02-08 17:20:00,1.1,1.7,25.9,29.5, C
2022-02-08 17:25:00,1.9,3.2,25.9,29.1, C
2022-02-08 17:30:00,2.0,3.4,26.2,28.6, C
2022-02-08 17:35:00,2.6,4.7,26.3,28.0, C
2022-02-08 17:40:00,1.6,2.7,26.1,28.1, C
2022-02-08 17:45:00,2.6,4.2,26.3,27.9, C
2022-02-08 17:50:00,1.3,1.9,25.6,28.6, C
2022-02-08 17:55:00,1.6,3.0,25.9,28.4, C
2022-02-08 18:00:00,1.7,2.3,26.0,28.2, C
2022-02-08 18:05:00,2.0,2.8,26.2,28.1, C
2022-02-08 18:10:00,1.2,2.1,26.1,28.0, C
2022-02-08 18:15:00,1.6,2.8,26.0,28.1, C
2022-02-08 18:20:00,1.8,3.3,26.1,28.1, C
2022-02-08 18:25:00,1.5,2.2,26.0,28.3, C
2022-02-08 18:30:00,2.0,3.3,26.0,28.3, C
2022-02-08 18:35:00,1.1,1.8,25.7,28.8, C
2022-02-08 18:40:00,1.9,3.1,25.7,29.0, C
2022-02-08 18:45:00,1.8,3.1,25.6,29.3, C
2022-02-08 18:50:00,2.1,3.6,25.7,29.3, C
2022-02-08 18:55:00,1.7,3.1,25.7,29.7, C
2022-02-08 19:00:00,1.6,2.9,25.6,30.0, C
2022-02-08 19:05:00,1.4,2.5,25.0,30.8, C
2022-02-08 19:10:00,2.5,4.5,25.3,30.3, C
2022-02-08 19:15:00,4.7,8.4,25.3,30.7, C
2022-02-08 19:20:00,1.4,2.6,24.9,31.3, C
2022-02-08 19:25:00,1.6,2.9,24.5,31.6, C
2022-02-08 19:30:00,1.6,2.8,24.4,31.9, C
2022-02-08 19:35:00,1.0,1.1,23.7,33.3, C
2022-02-08 19:40:00,1.3,1.9,24.2,32.4, C
2022-02-08 19:45:00,1.5,2.4,24.1,32.6, C
2022-02-08 19:50:00,2.8,5.0,24.0,33.4, C
2022-02-08 19:55:00,1.6,2.7,23.7,34.5, C
2022-02-08 20:00:00,1.4,2.5,23.8,34.8, C
2022-02-08 20:05:00,2.1,3.6,23.3,35.9, C
2022-02-08 20:10:00,1.7,2.5,23.5,35.9, C
2022-02-08 20:15:00,1.6,2.7,23.3,36.6, C
2022-02-08 20:20:00,2.4,4.3,23.3,36.9, C
2022-02-08 20:25:00,2.1,3.7,23.3,37.4, C
2022-02-08 20:30:00,3.1,4.7,23.1,37.9, C
2022-02-08 20:35:00,2.2,3.7,23.0,38.6, C
2022-02-08 20:40:00,2.7,4.3,22.8,38.7, C
2022-02-08 20:45:00,2.4,4.3,22.4,40.2, C
2022-02-08 20:50:00,3.4,5.7,22.6,39.4, C
2022-02-08 20:55:00,3.2,5.9,22.6,39.4, C
2022-02-08 21:00:00,3.0,5.2,22.4,39.8, C
2022-02-08 21:05:00,3.4,6.0,22.4,39.5, C
2022-02-08 21:10:00,3.1,5.7,22.3,39.9, C
2022-02-08 21:15:00,3.3,5.1,22.0,41.0, C
2022-02-08 21:20:00,3.5,5.7,21.8,41.4, C
2022-02-08 21:25:00,6.7,11.0,22.3,40.1, C
2022-02-08 21:30:00,5.9,9.6,22.3,40.0, C
2022-02-08 21:35:00,3.8,5.2,22.1,40.3, C
2022-02-08 21:40:00,4.1,7.0,22.0,40.3, C
2022-02-08 21:45:00,4.3,7.7,21.9,39.8, C
2022-02-08 21:50:00,4.6,8.0,22.0,39.3, C
2022-02-08 21:55:00,4.0,7.1,21.8,39.2, C
2022-02-08 22:00:00,4.3,8.0,22.0,39.1, C
2022-02-08 22:05:00,4.2,7.4,22.0,39.0, C
2022-02-08 22:10:00,3.0,5.2,22.0,39.3, C
2022-02-08 22:15:00,2.4,3.9,21.8,39.2, C
2022-02-08 22:20:00,3.6,6.6,21.7,39.2, C
2022-02-08 22:25:00,3.1,4.3,21.6,39.6, C
2022-02-08 22:30:00,2.8,4.4,21.5,40.0, C
2022-02-08 22:35:00,2.2,3.7,21.1,41.4, C
2022-02-08 22:40:00,1.9,2.9,21.0,41.7, C
2022-02-08 22:45:00,1.7,2.8,20.8,42.2, C
2022-02-08 22:50:00,1.7,2.9,20.7,42.6, C
2022-02-08 22:55:00,1.8,2.9,20.5,43.2, C
2022-02-08 23:00:00,2.3,3.9,20.7,42.8, C
2022-02-08 23:05:00,2.1,3.0,20.5,43.1, C
2022-02-08 23:10:00,2.1,3.7,20.8,42.7, C
2022-02-08 23:15:00,1.9,2.6,20.7,42.9, C
2022-02-08 23:20:00,1.8,2.9,20.6,43.2, C
2022-02-08 23:25:00,2.5,4.2,20.5,43.7, C
2022-02-08 23:30:00,2.0,3.4,20.4,43.6, C
2022-02-08 23:35:00,1.9,3.1,20.3,43.9, C
2022-02-08 23:40:00,1.9,3.5,20.4,43.4, C
2022-02-08 23:45:00,1.5,2.6,20.1,43.7, C
2022-02-08 23:50:00,1.4,3.6,19.9,44.6, C
2022-02-08 23:55:00,1.8,3.3,20.1,43.7, C
